chr1	98186095	98186346	1
chr1	203645760	203646011	1
chr10	54801147	54801398	1
chr10	103243824	103244075	1
chr1	45231390	45231641	1
chr1	231835123	231835374	1
chr1	111066083	111066334	1
chr10	97419055	97419306	1
chr10	125255464	125255715	1
chr10	126319841	126320092	1
chr1	109764306	109764557	1
chr10	82985604	82985855	1
chr10	101757821	101758072	1
chr1	47166999	47167250	1
chr1	189166222	189166473	1
chr1	229473596	229473847	1
chr11	108855585	108855836	1
chr1	14435359	14435610	1
chr1	31661992	31662243	1
chr10	112305006	112305257	1
chr1	94819850	94820101	1
chr10	101062776	101063027	1
chr1	95425112	95425363	1
chr1	246023572	246023823	1
chr10	7849618	7849869	1
chr1	48007027	48007278	1
chr10	12079203	12079454	1
chr10	6710654	6710905	1
chr1	172149178	172149429	1
chr10	121827037	121827288	1
chr11	111780256	111780507	1
chr10	103499998	103500249	1
chr1	204281767	204282018	1
chr1	46490327	46490578	1
chr1	246704173	246704424	1
chr1	161775229	161775480	1
chr1	46417856	46418107	1
chr10	79162549	79162800	1
chr1	196858648	196858899	1
chr10	104750144	104750395	1
chr10	103668434	103668685	1
chr1	114595152	114595403	1
chr11	112973641	112973892	1
chr10	44971718	44971969	1
chr10	88234864	88235115	1
chr11	109249547	109249798	1
chr1	104923333	104923584	1
chr1	42281882	42282133	1
chr1	9525751	9526002	1
chr11	105894336	105894587	1
chr1	42811365	42811616	1
chr1	182211888	182212139	1
chr10	36211236	36211487	1
chr1	212273494	212273745	1
chr1	178696333	178696584	1
chr10	37862718	37862969	1
chr1	99235210	99235461	1
chr1	207818845	207819096	1
chr10	36756378	36756629	1
chr1	3091243	3091494	1
chr10	16581470	16581721	1
chr1	65461773	65462024	1
chr1	36714233	36714484	1
chr1	20977210	20977461	1
chr1	106078931	106079182	1
chr1	122591568	122591819	1
chr1	112502705	112502956	1
chr1	51893544	51893795	1
chr1	61747677	61747928	1
chr10	3912011	3912262	1
chr10	666378	666629	1
chr10	124608534	124608785	1
chr1	209067195	209067446	1
chr1	228755347	228755598	1
chr1	18873697	18873948	1
chr10	70994316	70994567	1
chr1	61001092	61001343	1
chr1	182712989	182713240	1
chr1	167698963	167699214	1
chr10	44840216	44840467	1
chr1	201254028	201254279	1
chr1	208099206	208099457	1
chr1	228431956	228432207	1
chr1	235588826	235589077	1
chr1	205065504	205065755	1
chr1	45783571	45783822	1
chr1	248737562	248737813	1
chr10	128369313	128369564	1
chr1	8060639	8060890	1
chr1	247145543	247145794	1
chr10	8239640	8239891	1
chr10	57222525	57222776	1
chr1	28138583	28138834	1
chr10	83699265	83699516	1
chr1	166089735	166089986	1
chr10	32189763	32190014	1
chr10	33458483	33458734	1
chr10	16581603	16581854	1
chr10	49342274	49342525	1
chr1	13922101	13922352	1
chr1	17460621	17460872	1
chr1	13449546	13449797	1
chr10	23410515	23410766	1
chr10	132473199	132473450	1
chr1	162512850	162513101	1
chr1	107826388	107826639	1
chr1	214679118	214679369	1
chr1	54154131	54154382	1
chr1	9334339	9334590	1
chr10	131431637	131431888	1
chr10	34592576	34592827	1
chr10	89951497	89951748	1
chr1	171840787	171841038	1
chr1	42605614	42605865	1
chr10	112981375	112981626	1
chr10	4079766	4080017	1
chr10	107470023	107470274	1
chr1	238026575	238026826	1
chr1	241862112	241862363	1
chr10	92367920	92368171	1
chr1	200848862	200849113	1
chr1	239908571	239908822	1
chr1	35937674	35937925	1
chr10	72984999	72985250	1
chr10	58480049	58480300	1
chr10	17760401	17760652	1
chr1	96833509	96833760	1
chr1	247296509	247296760	1
chr1	157523999	157524250	1
chr1	98280034	98280285	1
chr11	111443032	111443283	1
chr10	102181325	102181576	1
chr10	76766230	76766481	1
chr1	49747969	49748220	1
chr1	229549454	229549705	1
chr1	155689244	155689495	1
chr1	150555697	150555948	1
chr1	169335843	169336094	1
chr1	199968153	199968404	1
chr10	28243954	28244205	1
chr10	60302796	60303047	1
chr10	22738410	22738661	1
chr1	27471488	27471739	1
chr1	47932948	47933199	1
chr10	115759862	115760113	1
chr1	10239843	10240094	1
chr10	58952154	58952405	1
chr1	24173037	24173288	1
